Timestamp,Date,Measure,Brale,Mountain Protocol,Angle,Circle,Tether Holdings,Paxos,Verified USD,Fathom,GMO Trust,Membrane Finance,Societe Generale,Stasis,Gemini,Binance,MakerDAO,Aave,Frax Finance,VNX,First Digital Labs,USDD Protocol,BiLira,AUDC Pty Ltd,Stablecorp Digital Currencies Inc. ,ECDD Company Ltd.,Liquity Protocol,Xfers Pte Ltd,Synthentix Protocol Governed by Synthetix DAO,Beanstalk Protocol Governed by Beanstalk DAO,Blackfridge SC Limited,Transfero,Lugh,PT Rupiah Token Indonesia ,Forte Tech Solutions,Near Bridge,Anchored Coins,Arbitrum L1 Custom Gateway,Optimism Bridge,Wormhole Bridge,LayerZero Aptos Bridge
1712188800000,2024-04-04,Total Asset Value (Dollar),847748.72,81822383.63,18824791.71,33926711821.60,109716756422.70,408931950.23,6702780.20,2506181.64,34120238.62,1194855.21,12079151.61,134529927.88,79033632.69,4000992424.98,3271485700.59,45229914.18,649462235.51,39432.37,2878589219.75,725887514.50,53650307.59,1669855.78,72861.95,891008.95,120970623.80,19860285.64,43548056.17,46303319.86,138517.61,2777502.42,5429.93,3534160.41,6017097.62,38328667.44,61240594.07,2451823023.92,744179503.66,18987382.37,76411012.26
1712275200000,2024-04-05,Total Asset Value (Dollar),847748.72,81833090.18,18914658.66,33821422422.29,110716689062.34,410114888.53,6710236.34,2540108.44,34145675.91,1194677.71,12077357.26,134509943.60,79211482.71,4000992424.98,3270286464.68,45203311.80,649462235.51,39488.54,3524419341.68,729428988.97,53626806.90,1674144.75,72737.19,890876.59,120757488.39,19849532.13,43377803.74,46304316.37,138356.48,2767345.14,5429.12,3540508.64,6032552.34,38317537.88,61231496.85,2453089002.05,757397180.64,19128481.71,75859097.56
1712361600000,2024-04-06,Total Asset Value (Dollar),847748.72,81843796.73,18927382.97,33853960523.86,110716993351.92,410114888.53,6512752.72,2567321.66,34116465.23,1195481.40,12085481.97,134600431.41,79211482.71,4000992424.98,3270990218.47,45196814.10,649462235.51,39483.67,3524419341.68,729615562.80,53474859.48,1672604.76,72505.68,891475.90,116973583.75,19845314.81,43274158.69,46305080.31,138365.75,2763212.45,5432.77,3547949.94,6027003.18,38242531.75,61272688.63,2457603523.38,757620013.48,19213720.23,76254051.53
1712448000000,2024-04-07,Total Asset Value (Dollar),847748.72,81854503.29,18763571.78,33861214889.76,110716886546.29,410114888.53,6516879.40,2575463.88,34116465.17,1195187.05,12082506.25,134567289.78,79211482.71,4000992424.98,3282595682.06,45199134.85,649462235.51,39481.00,3524419341.68,729822229.94,53474859.48,1672604.73,72503.90,891256.40,117577432.16,19845314.52,41838235.13,46305901.50,138361.90,2763232.43,5431.44,3547955.54,6027003.08,38216703.69,61257601.93,2457922184.22,771427780.18,19149658.20,76231540.10
1712534400000,2024-04-08,Total Asset Value (Dollar),847748.72,81865209.84,18668954.46,33643149777.01,110716471219.04,410114888.53,6017335.67,2610789.25,34064716.72,1194061.44,12071127.21,134440557.20,72509549.02,4000992424.98,3278284146.60,44913320.76,649462235.51,39420.21,3510525471.69,729451093.11,31304947.99,1438486.35,72422.72,890417.03,117455578.68,19840349.09,42005099.69,46375776.19,138205.68,2766928.46,5426.32,3547656.19,6017614.00,38560676.68,61199910.83,2462512727.01,771127125.15,18822855.21,75266853.80
1712620800000,2024-04-09,Total Asset Value (Dollar),847748.72,81875916.40,18732587.40,33306989365.68,110717729552.02,410591169.85,5531228.58,2658143.21,34047189.32,1197479.04,12105676.71,134825347.61,71923201.77,4000992424.98,3225293179.75,46191797.27,649434270.52,39337.20,3369025456.70,729378316.62,46712723.77,1156107.55,72606.02,892965.55,117087774.57,19868749.03,42680692.31,46377098.19,138576.62,2785866.37,5441.85,3543955.90,6050548.51,38507298.01,61375074.78,2488006026.51,773170830.54,19006502.50,75549515.24
1712707200000,2024-04-10,Total Asset Value (Dollar),847748.72,81886622.95,18572260.16,33202986238.15,110717602307.59,402602308.39,5534620.14,2659078.87,34053221.62,1197130.67,12102154.89,134786123.82,70479614.87,4000992424.98,3240938371.76,47180844.57,649434270.52,39428.14,3298025456.70,725332754.24,46587750.15,1164228.05,72594.50,892705.76,116493247.81,19906700.78,43798030.70,46378136.67,151532.41,2794894.66,5440.27,3546327.22,6071768.88,38497760.82,61357219.36,2491559088.00,783681405.42,19132507.58,76168723.19
1712793600000,2024-04-11,Total Asset Value (Dollar),847748.72,81897329.50,18196799.40,33243475785.49,110712878621.54,402602308.39,5532048.76,2659728.78,33939927.70,1184186.80,11971301.45,133328761.16,69937989.03,4000992424.98,3248242095.71,47167042.28,649434270.52,38990.45,3329010956.70,725334400.77,46521333.60,1162937.15,71980.38,883053.46,116646163.83,19771077.98,43685656.84,46379075.67,149845.09,2762658.07,5381.45,3531326.46,5960994.53,38417131.05,60693800.03,2490162330.61,788099503.74,21093886.38,76168533.62
1712880000000,2024-04-12,Total Asset Value (Dollar),847748.72,81897329.50,18275983.25,32956680854.91,110712298295.43,402602308.39,5535150.34,2730265.92,33915847.92,1236196.29,11954884.86,133145923.65,69127168.37,4000992424.98,3273157179.82,46888874.33,649434270.52,39131.17,3956563916.69,725334789.73,46302096.12,1160996.24,71986.81,881842.51,114917883.12,19787648.91,42299093.70,46380516.81,150064.96,2749446.84,5374.07,3528131.06,5990543.31,38414567.01,60610568.90,2512769340.04,808134323.88,20994836.03,74293642.21
1712966400000,2024-04-13,Total Asset Value (Dollar),847748.72,81907769.73,18137588.57,33411550551.89,110709615081.82,402602308.39,5537244.63,2706969.04,33907286.47,1228537.11,11880815.19,132320982.65,67884895.11,4000992424.98,3294157479.36,46950150.05,649434270.52,38946.07,3956563916.69,725332057.61,46421753.26,1148893.71,71531.21,876378.82,115060021.14,19666709.20,42132924.79,46382636.40,148848.19,2735470.26,5340.77,3514155.82,5928096.32,38412067.73,60235039.99,2513960687.00,830054762.79,20953567.59,72229227.35
1713052800000,2024-04-14,Total Asset Value (Dollar),847748.72,81907769.73,18091984.70,33307712137.60,110709816681.83,402602308.39,5540270.50,2748871.43,33907286.61,1229117.94,11886432.27,132383542.12,66918245.68,4000992424.98,3315115225.02,47185051.53,649434270.52,38947.20,3956563916.69,725332019.73,46421753.26,1148890.04,71531.21,876793.16,114151524.64,19666709.20,41526081.30,46383367.65,148848.18,2735470.26,5343.30,3514155.82,5928077.41,38318595.32,60263518.26,2519754198.58,841567083.18,19924781.00,69069023.30
1713139200000,2024-04-15,Total Asset Value (Dollar),847748.72,81907769.73,18041774.96,33408275844.64,110759155330.17,402602308.39,5543216.81,2770806.50,33806239.13,1216550.50,11867875.84,132176872.43,64638672.75,4000992424.98,3266616467.03,47157765.79,649434270.52,38963.74,3978351797.68,725332019.61,69501802.34,1215844.12,71610.86,875424.36,113903168.92,19678912.57,43534592.29,46384245.43,148939.06,2735488.07,5334.95,3513970.25,5931204.50,38219084.15,60169438.27,2534956357.03,843278925.95,19610891.71,69834771.15
1713225600000,2024-04-16,Total Asset Value (Dollar),846248.72,81907769.73,17901633.68,33573658746.48,111758246981.41,413165462.23,5537847.77,2785241.95,33720455.71,1213968.57,11842688.14,131896347.81,64114767.34,4000992424.98,3285141434.54,47159466.23,649434270.52,39047.77,3912080388.68,725332020.09,92585797.97,974471.98,71468.52,873566.41,115593382.05,19640866.31,42541263.14,46384936.45,148774.29,2700009.64,5323.63,3516766.22,2035842.88,38013447.59,60041738.10,2522271356.61,847614329.05,19779710.51,70966593.74
1713312000000,2024-04-17,Total Asset Value (Dollar),846248.72,81907769.73,24266035.00,33539727479.69,111758012306.63,408168215.24,5541241.68,2776392.20,33674221.41,1213369.92,11836848.17,131831305.82,64614136.82,4000992424.98,3258631432.03,47107264.07,649434270.52,39016.58,3748828539.11,725332019.76,40530234.17,970200.85,71302.60,873135.63,115506390.32,19614220.84,43724666.33,46385893.55,148581.17,2648037.93,5321.01,3459424.48,2026316.90,38054965.83,60012129.74,2523350292.14,848033110.49,19757565.32,71488164.96
1713398400000,2024-04-18,Total Asset Value (Dollar),846248.72,81970411.13,23814936.62,34037091501.55,111759978116.99,408168215.24,5546641.55,2799107.97,33228311.54,1218925.66,11891046.30,132434930.26,63981284.39,4000992424.98,3236496615.24,47125278.84,649434270.52,39099.58,3673766597.11,725332019.75,55964522.26,974247.65,71543.68,877133.51,112154524.78,19674863.07,42302126.54,46386580.36,148849.59,2674920.71,5345.37,3466906.16,2034768.84,38002023.98,60286911.12,2524841205.70,863119590.48,19275163.09,72145058.84
1713484800000,2024-04-19,Total Asset Value (Dollar),846248.72,81980851.36,23801877.86,34875596831.97,112758936167.60,408168215.24,5547280.83,2805928.12,33207045.49,1279849.35,11862381.36,132115678.35,63629487.10,4000992424.98,3234509720.84,47125684.08,649434270.52,39021.16,3588766587.11,725332019.68,63492995.20,986880.72,71551.04,875019.06,111994808.19,21779640.13,42093134.89,46387242.39,148638.96,2670345.81,5332.48,3473968.68,2029669.19,37914830.88,60141581.55,2545159342.89,863394094.44,19472483.67,72642175.57
1713571200000,2024-04-20,Total Asset Value (Dollar),846248.72,81991291.59,23844244.84,34935037713.74,112759675076.51,408168215.24,5549611.21,2805863.83,33203770.90,1282075.09,11883010.75,132345435.46,63708407.55,4000992424.98,3236988216.30,46962310.70,649434270.52,39112.84,3588766587.11,725332019.68,63610869.98,985974.68,71644.42,876540.77,111954206.75,21788551.50,41653992.90,46387556.32,147870.52,2689963.11,5341.76,3469991.61,2027805.78,38320530.89,60246171.38,2546937841.51,878311710.75,19101779.33,73511582.68
1713657600000,2024-04-21,Total Asset Value (Dollar),846248.72,50562539.82,23846570.63,34924483566.36,112759716676.37,408168215.24,5550250.97,2804885.09,33203620.90,1282200.14,11884169.84,132358344.56,63708407.55,4000992424.98,3240302444.00,47108880.42,649434270.52,39112.81,3588766587.11,725332019.68,63610869.98,985974.67,71644.43,876626.27,111963452.73,21788551.50,41173539.71,46388089.42,147870.55,2690031.51,5342.28,3469991.61,2027805.75,38344790.23,60252047.85,2521848725.68,879487123.98,19026735.51,73737777.25
1713744000000,2024-04-22,Total Asset Value (Dollar),846248.72,50568799.15,23677702.16,34797787963.33,112759539368.88,412197479.24,5548863.79,2832210.09,33203439.86,1281673.47,11879288.33,132303977.40,62808851.13,4000992424.98,3244983014.61,49098599.78,649434270.52,39077.67,3740893850.11,725332019.68,86370889.46,1096590.85,71714.64,876266.19,112056703.79,21791165.13,42347529.31,46388732.68,131737.93,2688326.90,5340.08,3469543.12,2030256.82,38344990.38,60227298.88,2522480247.57,876742018.21,18905853.13,74542811.37
1713830400000,2024-04-23,Total Asset Value (Dollar),846248.72,51575058.48,23678408.48,34649093640.42,112759338287.61,412197479.24,5558120.60,2814685.56,33188304.18,1263185.19,11873749.26,132242286.80,56192950.64,4000992424.98,3250408928.24,49096719.77,649434270.52,39049.60,3881808870.41,725332019.68,15514428.75,1101221.58,71925.87,875857.61,112045804.22,21782822.40,42302558.15,46389453.10,131468.51,2709546.31,5337.59,3467339.15,2038830.28,38301897.16,60199216.14,2528564470.85,881816997.61,18804356.03,74985600.12
1713916800000,2024-04-24,Total Asset Value (Dollar),846248.72,49381317.81,23786800.53,34409264621.87,112761294153.87,412197479.24,5562243.70,2823557.85,33193210.75,1181364.71,11928103.42,132847649.01,52225327.17,4000992424.98,3204837991.85,49029396.99,649434270.52,39051.87,4406775064.91,725332019.68,19942756.31,1107341.36,72123.74,879867.00,112044062.97,21798809.71,41994398.50,46390300.97,132553.86,2727910.42,5362.03,3482418.14,2050160.60,37938945.08,60474788.59,2552404150.62,894378188.63,18675964.12,74780689.26
1714003200000,2024-04-25,Total Asset Value (Dollar),846248.72,49902284.70,23737085.98,34289557260.86,112761117997.93,512197494.24,5565335.59,2850308.55,33146137.20,1167890.07,11923768.02,132799364.02,49119105.43,4000992424.98,3187720670.40,48969949.55,649434270.52,39034.83,4413273464.91,725332019.58,19931551.44,1108863.64,71895.59,879547.20,112049427.37,21786351.97,44203293.68,46390934.19,132613.94,2719995.86,5360.08,3475265.70,2052978.99,37870178.54,60452808.34,2548334282.47,894812461.86,17741168.53,74706311.97
1714089600000,2024-04-26,Total Asset Value (Dollar),796248.72,49908251.58,23824504.09,34389619555.55,112912293748.90,512197494.24,5589992.03,2874613.28,33116333.39,1171080.85,11956344.86,133162184.15,46714262.52,4000992424.98,3209484034.60,48982227.03,649434270.52,39113.63,4418272014.91,725332019.58,27643259.86,1121485.24,72136.38,881950.20,112214445.96,21826787.41,44098017.19,46391426.18,133133.12,2713248.42,5374.72,3477844.86,2060921.98,37661334.87,60617970.99,2563253263.57,895822042.53,17859545.78,74594426.52
1714176000000,2024-04-27,Total Asset Value (Dollar),796248.72,49914218.46,23759213.75,34411912483.23,112911104175.57,521899456.31,5595038.51,2793830.85,32882960.62,1167849.68,11923355.65,132794771.36,46714262.52,4000992424.98,3215547981.90,48943419.07,649434270.52,39032.27,4418272014.91,725332019.58,27668102.94,1123494.64,72059.05,879516.78,111919867.21,21769898.68,44178882.98,46391890.46,132961.98,2736334.61,5359.89,3469623.56,2064614.60,37661554.70,60450717.67,2564309569.97,897978357.62,17747492.64,74563939.53
1714262400000,2024-04-28,Total Asset Value (Dollar),796248.72,49920185.34,23771368.74,34419571218.10,112911237375.59,521899456.31,5597595.43,2828158.56,32882960.62,1168224.10,11927178.39,132837346.56,45758784.25,4000992424.98,3199052422.50,48992643.56,649434270.52,39029.74,4418272014.91,725332019.58,27668102.94,1123494.64,72059.05,879798.76,111694553.54,21769898.68,44241903.62,46423455.95,132958.43,2736334.61,5361.61,3469623.56,2064614.60,37719310.46,60470098.71,2558603946.66,907596337.76,17719839.72,74885880.05
1714348800000,2024-04-29,Total Asset Value (Dollar),796248.72,51826152.22,23831295.33,34243580131.64,112911409310.56,521899456.31,5600056.65,2820932.60,32887534.71,1168692.40,11931959.60,132890596.59,44905800.23,4000992424.98,3196636429.98,49012604.30,649434270.52,39068.05,4317655830.91,725332019.58,20617272.37,1141224.20,72151.77,880151.44,111651212.94,21788848.90,45571740.58,46442509.94,133159.66,2735978.11,5363.76,3474405.02,2067142.49,37722405.27,60494339.14,2556223513.04,909007425.58,17627476.87,75237807.38
1714435200000,2024-04-30,Total Asset Value (Dollar),796248.72,50463046.23,23853601.07,34082249534.57,112911819962.77,547098117.79,5605306.02,2823301.85,33056079.68,1169733.80,11942591.93,133009012.74,44156177.08,4000992424.98,3183551728.76,48998570.03,649434270.52,39194.12,4198504143.92,725332019.58,20678158.44,1231754.58,72093.48,880935.73,111559337.40,21811114.41,45192007.85,46445668.56,133684.56,2735274.30,5368.54,2849937.00,2073220.19,37440684.98,60548244.44,2557341677.52,910729618.81,16841922.87,72926479.74
1714521600000,2024-05-01,Total Asset Value (Dollar),796248.72,51838085.99,23895515.37,33926986969.66,112909825691.11,547108108.79,6019516.00,2823266.16,32929038.73,1164340.14,11887524.48,132395706.47,42919511.15,4000992424.98,3173054676.08,48994200.40,649434270.52,38814.60,4198504143.92,736973739.92,20696553.15,1160530.90,71514.00,876873.72,111559056.12,21729080.02,44640361.90,46446215.52,132937.48,2694873.00,5343.79,2848291.81,2046313.16,37414321.86,60269055.70,2560635802.58,911404817.64,15703370.03,72433750.68
1714608000000,2024-05-02,Total Asset Value (Dollar),796248.72,51844052.87,23579429.06,34068386971.22,112911921202.06,547108108.79,6022762.19,2828535.70,33119542.70,1164619.38,11945088.41,133036816.95,42911339.11,4000992424.98,3182787855.07,50800985.94,649434270.52,38950.23,3914208824.94,736443881.91,20742739.21,1196217.28,71779.43,881119.88,111207956.58,21807487.89,43584606.72,46446722.92,133428.73,2694812.56,5369.66,2855274.00,2063534.68,37364211.32,60560901.44,2586980743.04,916770200.05,15242951.28,72124472.43
